Id_vuelo,Aircompany,Origen,Destino,Distancia,avion,consumo_kg,duracion
Tab_GiCi_10747,TabarAir,Ginebra,Cincinnati,6969,Boeing 747,80232.70320000002,484
Air_BaPa_10737,Airnar,Bali,París,11980,Boeing 737,33000.68304,1029
Mol_BaLo_10747,MoldaviAir,Bali,Londres,12553,Boeing 747,137829.4294,856
Pam_BaMe_10747,PamPangea,Bali,Melbourne,2779,Boeing 747,31697.8298,205
Tab_GiRo_10737,TabarAir,Ginebra,Roma,698,Boeing 737,1747.0242,73
Fly_BaBa_10747,FlyQ,Barcelona,Bali,13058,Boeing 747,152004.52176,1070
Tab_LoGi_10737,TabarAir,Los Angeles,Ginebra,9103,Boeing 737,23005.1016,711
Pam_NuGi_10737,PamPangea,Nueva York,Ginebra,6206,Boeing 737,15231.3858,491
Tab_NuRo_11380,TabarAir,Nueva York,Roma,6877,Airbus A380,79498.12000000001,478
Mol_BaMe_10747,MoldaviAir,Bali,Melbourne,2779,Boeing 747,29624.14,205
Fly_BaGi_10737,FlyQ,Bali,Ginebra,12383,Boeing 737,31607.26077600001,1140
Air_LoBa_10737,Airnar,Los Angeles,Bali,12845,Boeing 737,35058.83472000001,1175
Air_CiPa_11380,Airnar,Cincinnati,París,6370,Airbus A380,81000.92,444
Air_CaGi_11380,Airnar,Cádiz,Ginebra,1725,Airbus A380,21137.46,135
Fly_BaRo_10747,FlyQ,Barcelona,Roma,859,Boeing 747,9248.5094,77
Tab_RoCi_11380,TabarAir,Roma,Cincinnati,7480,Airbus A380,89062.864,518
Mol_LoPa_11320,MoldaviAir,Londres,París,344,Airbus A320,915.2464,44
Tab_CiNu_11320,TabarAir,Cincinnati,Nueva York,911,Airbus A320,2515.271,86
Tab_LoCi_10737,TabarAir,Los Angeles,Cincinnati,3073,Boeing 737,7915.433400000001,253
Fly_BaRo_10737,FlyQ,Bali,Roma,12738,Boeing 737,33801.04728000001,1167
Air_LoBa_10747,Airnar,Los Angeles,Bali,12845,Boeing 747,143828.85608,1056
Mol_PaCa_11320,MoldaviAir,París,Cádiz,1447,Airbus A320,3958.8473,124
Mol_BaCi_10737,MoldaviAir,Bali,Cincinnati,15011,Boeing 737,38694.515184,1340
Tab_RoLo_11320,TabarAir,Roma,Londres,1433,Airbus A320,3812.639799999999,123
Fly_BaGi_10747,FlyQ,Barcelona,Ginebra,660,Boeing 747,7035.6,64
Pam_NuBa_11380,PamPangea,Nueva York,Bali,16589,Airbus A380,205422.781408,1305
Mol_LoCi_11320,MoldaviAir,Londres,Cincinnati,6284,Airbus A320,17552.016352,575
Mol_PaCa_10747,MoldaviAir,París,Cádiz,1447,Boeing 747,16350.5212,116
Tab_RoLo_11320,TabarAir,Roma,Los Angeles,10077,Airbus A320,27357.200832,850
Air_PaCi_11320,Airnar,París,Cincinnati,6370,Airbus A320,17792.22536,581
Pam_BaPa_11380,PamPangea,Bali,París,11980,Airbus A380,139873.688,818
Pam_GiBa_11380,PamPangea,Ginebra,Bali,12383,Airbus A380,150304.854,845
Mol_MePa_10747,MoldaviAir,Melbourne,París,16925,Boeing 747,198895.5592,1328
Pam_MeLo_10747,PamPangea,Melbourne,Londres,16900,Boeing 747,189233.7616,1326
Mol_CaLo_11380,MoldaviAir,Cádiz,Londres,1716,Airbus A380,20432.0688,134
Fly_BaNu_11380,FlyQ,Bali,Nueva York,16589,Airbus A380,211405.969216,1305
Pam_LoMe_10747,PamPangea,Londres,Melbourne,16900,Boeing 747,200475.3712,1326
Air_PaBa_11380,Airnar,París,Bali,11980,Airbus A380,145413.24,818
Tab_GiRo_11320,TabarAir,Ginebra,Roma,698,Airbus A320,1839.579,70
Mol_LoMe_10737,MoldaviAir,Londres,Melbourne,16900,Boeing 737,44845.164,1483
Fly_BaGi_10747,FlyQ,Bali,Ginebra,12383,Boeing 747,134642.8356,845
Tab_LoRo_10747,TabarAir,Los Angeles,Roma,10077,Boeing 747,113866.0692,691
Pam_BaLo_10737,PamPangea,Bali,Londres,12553,Boeing 737,33310.13868,1153
Fly_NuBa_10747,FlyQ,Nueva York,Bali,16589,Boeing 747,194947.026976,1305
Mol_BaCi_10737,MoldaviAir,Bali,Cincinnati,15011,Boeing 737,39832.58916000001,1340
Mol_MeLo_10747,MoldaviAir,Melbourne,Londres,16900,Boeing 747,194854.5664,1326
Air_LoGi_10747,Airnar,Los Angeles,Ginebra,9103,Boeing 747,97037.98,626
Fly_NuRo_10737,FlyQ,Nueva York,Roma,6877,Boeing 737,18215.1099,542
Air_BaPa_11380,Airnar,Bali,París,11980,Airbus A380,146798.128,818
Tab_GiLo_11380,TabarAir,Ginebra,Los Angeles,9103,Airbus A380,109439.9072,626
Mol_CaLo_11320,MoldaviAir,Cádiz,Londres,1716,Airbus A320,4737.876,144
Fly_RoBa_10747,FlyQ,Roma,Bali,12738,Boeing 747,145455.120096,1049
Air_PaGi_10737,Airnar,París,Ginebra,411,Boeing 737,1068.6411,51
Pam_BaGi_10737,PamPangea,Bali,Ginebra,12383,Boeing 737,32546.090304,1140
Fly_RoCi_11320,FlyQ,Roma,Cincinnati,7480,Airbus A320,19721.04992,662
Pam_LoMe_11380,PamPangea,Londres,Melbourne,16900,Airbus A380,205210.3456,1326
Mol_LoPa_10747,MoldaviAir,Londres,París,344,Boeing 747,3740.3808,42
Mol_PaLo_11380,MoldaviAir,París,Londres,344,Airbus A380,4294.771200000001,42
Fly_RoBa_10737,FlyQ,Roma,Barcelona,859,Boeing 737,2108.2437,85
Air_CiGi_11320,Airnar,Cincinnati,Ginebra,6969,Airbus A320,19101.47148,624
Tab_GiLo_10747,TabarAir,Ginebra,Londres,739,Boeing 747,8665.514000000001,69
Mol_CiCa_10747,MoldaviAir,Cincinnati,Cádiz,6624,Boeing 747,76260.7872,461
Fly_BaNu_10747,FlyQ,Bali,Nueva York,16589,Boeing 747,193107.90408,1305
Fly_CiRo_10747,FlyQ,Cincinnati,Roma,7480,Boeing 747,79736.8,518
Fly_RoBa_10737,FlyQ,Roma,Barcelona,859,Boeing 737,2275.2333,85
Pam_NuGi_11320,PamPangea,Nueva York,Ginebra,6206,Airbus A320,17334.152368,569
Tab_GiLo_10747,TabarAir,Ginebra,Los Angeles,9103,Boeing 747,97037.98,626
Mol_PaLo_10747,MoldaviAir,París,Londres,344,Boeing 747,3850.392,42
Tab_RoLo_10737,TabarAir,Roma,Los Angeles,10077,Boeing 737,26446.0788,785
Fly_BaBa_11380,FlyQ,Barcelona,Bali,13058,Airbus A380,166407.809152,1070
Mol_CaPa_10747,MoldaviAir,Cádiz,París,1447,Boeing 747,15887.7706,116
Fly_BaGi_11380,FlyQ,Bali,Ginebra,12383,Airbus A380,144578.9548,845
Fly_NuCi_11380,FlyQ,Nueva York,Cincinnati,911,Airbus A380,11478.9644,80
Air_LoCi_11380,Airnar,Los Angeles,Cincinnati,3073,Airbus A380,35879.1188,224
Mol_MeBa_10747,MoldaviAir,Melbourne,Bali,2779,Boeing 747,31697.8298,205
Mol_PaLo_10737,MoldaviAir,París,Londres,344,Boeing 737,852.6384,46
Mol_BaLo_10737,MoldaviAir,Bali,Londres,12553,Boeing 737,34261.856928,1153
Tab_NuGi_10747,TabarAir,Nueva York,Ginebra,6206,Boeing 747,69463.75800000002,433
Pam_PaGi_10737,PamPangea,París,Ginebra,411,Boeing 737,1008.7173,51
Air_PaCi_11380,Airnar,París,Cincinnati,6370,Airbus A380,73637.2,444
Tab_CiNu_10737,TabarAir,Cincinnati,Nueva York,911,Boeing 737,2390.8284,89
Air_BaGi_11380,Airnar,Bali,Ginebra,12383,Airbus A380,144578.9548,845
Tab_RoCi_10737,TabarAir,Roma,Cincinnati,7480,Boeing 737,18358.164,588
Fly_CiBa_11320,FlyQ,Cincinnati,Barcelona,6763,Airbus A320,18360.300608,610
Fly_NuGi_11380,FlyQ,Nueva York,Ginebra,6206,Airbus A380,75328.428,433
Mol_BaMe_11320,MoldaviAir,Bali,Melbourne,2779,Airbus A320,7184.548699999999,221
Pam_BaGi_10737,PamPangea,Bali,Ginebra,12383,Boeing 737,32859.03348000001,1140
Tab_RoCi_11380,TabarAir,Roma,Cincinnati,7480,Airbus A380,91656.928,518
Air_GiBa_11380,Airnar,Ginebra,Bali,12383,Airbus A380,150304.854,845
Mol_PaCi_11380,MoldaviAir,París,Cincinnati,6370,Airbus A380,75846.316,444
Tab_LoLo_10737,TabarAir,Los Angeles,Londres,8785,Boeing 737,22201.452,687
Air_CiBa_11380,Airnar,Cincinnati,Bali,15011,Airbus A380,184077.611328,1200
Mol_MePa_11380,MoldaviAir,Melbourne,París,16925,Airbus A380,219757.4496,1328
Mol_CaBa_10747,MoldaviAir,Cádiz,Bali,12798,Boeing 747,153234.446976,1053
Tab_GiLo_11380,TabarAir,Ginebra,Londres,739,Airbus A380,9055.4104,69
Air_GiBa_10747,Airnar,Ginebra,Bali,12383,Boeing 747,142563.0024,845
Air_BaPa_10747,Airnar,Bali,París,11980,Boeing 747,128983.868,818
Air_LoBa_10747,Airnar,Los Angeles,Bali,12845,Boeing 747,148101.00032,1056
Air_CiLo_10747,Airnar,Cincinnati,Los Angeles,3073,Boeing 747,36033.998,224
Air_LoPa_10747,Airnar,Los Angeles,París,9099,Boeing 747,96995.34,626
Pam_BaPa_11380,PamPangea,Bali,París,11980,Airbus A380,150952.792,818
Tab_GiLo_10747,TabarAir,Ginebra,Los Angeles,9103,Boeing 747,105771.3982,626
Air_BaGi_11380,Airnar,Bali,Ginebra,12383,Airbus A380,148873.3792,845
Mol_MeCi_11380,MoldaviAir,Melbourne,Cincinnati,15262,Airbus A380,199999.596992,1217
Fly_BaRo_10737,FlyQ,Bali,Roma,12738,Boeing 737,33157.21780800001,1167
Air_PaGi_11380,Airnar,París,Ginebra,411,Airbus A380,5083.7412,47
Fly_GiBa_11380,FlyQ,Ginebra,Bali,12383,Airbus A380,150304.854,845
Tab_CiRo_10747,TabarAir,Cincinnati,Roma,7480,Boeing 747,79736.8,518
Tab_LoGi_11380,TabarAir,Los Angeles,Ginebra,9103,Airbus A380,112596.8276,626
Mol_LoPa_11320,MoldaviAir,Londres,París,344,Airbus A320,906.612,44
Fly_BaGi_10737,FlyQ,Barcelona,Ginebra,660,Boeing 737,1635.876,70
Air_GiCi_11320,Airnar,Ginebra,Cincinnati,6969,Airbus A320,18191.8776,624
Tab_NuRo_10747,TabarAir,Nueva York,Roma,6877,Boeing 747,76241.17280000001,478
Fly_CiGi_10737,FlyQ,Cincinnati,Ginebra,6969,Boeing 737,17781.4035,549
Mol_BaCi_10747,MoldaviAir,Bali,Cincinnati,15011,Boeing 747,176403.027424,1200
Air_BaCi_10737,Airnar,Bali,Cincinnati,15011,Boeing 737,39073.873176,1340
Tab_LoCi_11320,TabarAir,Los Angeles,Cincinnati,3073,Airbus A320,7790.3623,242
Air_CiPa_10737,Airnar,Cincinnati,París,6370,Boeing 737,17027.01,503
Mol_LoBa_10747,MoldaviAir,Londres,Bali,12553,Boeing 747,133814.98,856
Fly_CiNu_10737,FlyQ,Cincinnati,Nueva York,911,Boeing 737,2390.8284,89
Mol_LoCa_11320,MoldaviAir,Londres,Cádiz,1716,Airbus A320,4737.876,144
Fly_CiNu_10747,FlyQ,Cincinnati,Nueva York,911,Boeing 747,10488.1608,80
Fly_BaBa_10737,FlyQ,Barcelona,Bali,13058,Boeing 737,33990.18292800001,1191
Tab_CiGi_11380,TabarAir,Cincinnati,Ginebra,6969,Airbus A380,85395.33840000001,484
Tab_LoGi_10737,TabarAir,Los Angeles,Ginebra,9103,Boeing 737,24111.1161,711
Tab_RoLo_10737,TabarAir,Roma,Londres,1433,Boeing 737,3760.7652,128
Pam_NuBa_10747,PamPangea,Nueva York,Bali,16589,Boeing 747,191268.781184,1305
Tab_GiCi_11320,TabarAir,Ginebra,Cincinnati,6969,Airbus A320,19829.146584,624
Fly_NuRo_11380,FlyQ,Nueva York,Roma,6877,Airbus A380,87447.93200000002,478
Tab_LoNu_10737,TabarAir,Londres,Nueva York,5566,Boeing 737,14472.1566,442
Air_LoCi_11320,Airnar,Los Angeles,Cincinnati,3073,Airbus A320,8330.2884,242
Mol_MeLo_11380,MoldaviAir,Melbourne,Londres,16900,Airbus A380,207242.1312,1326
Mol_LoCi_11380,MoldaviAir,Londres,Cincinnati,6284,Airbus A380,79907.34400000001,438
Pam_MePa_11380,PamPangea,Melbourne,París,16925,Airbus A380,213653.076,1328
Fly_GiBa_10747,FlyQ,Ginebra,Barcelona,660,Boeing 747,7457.736000000001,64
Air_PaCi_11320,Airnar,París,Cincinnati,6370,Airbus A320,18291.0728,581
Tab_LoRo_10747,TabarAir,Los Angeles,Roma,10077,Boeing 747,111717.6528,691
Tab_LoNu_10747,TabarAir,Los Angeles,Nueva York,3944,Boeing 747,44145.192,282
Mol_LoBa_10747,MoldaviAir,Londres,Bali,12553,Boeing 747,139167.5792,856
Fly_NuBa_10737,FlyQ,Nueva York,Bali,16589,Boeing 737,45277.61846400001,1459
Fly_GiRo_11320,FlyQ,Ginebra,Roma,698,Airbus A320,1909.6582,70
Mol_BaPa_11380,MoldaviAir,Bali,París,11980,Airbus A380,152337.68,818
Pam_NuPa_11380,PamPangea,Nueva York,París,5835,Airbus A380,68801.652,409
Pam_BaMe_10747,PamPangea,Bali,Melbourne,2779,Boeing 747,32290.3126,205
Mol_PaMe_10747,MoldaviAir,París,Melbourne,16925,Boeing 747,191390.0664,1328
Air_BaPa_11380,Airnar,Bali,París,11980,Airbus A380,152337.68,818
Tab_RoCi_10737,TabarAir,Roma,Cincinnati,7480,Boeing 737,18539.928,588
Air_PaCi_10747,Airnar,París,Cincinnati,6370,Boeing 747,72657.494,444
Fly_BaBa_11380,FlyQ,Barcelona,Bali,13058,Airbus A380,166407.809152,1070
Fly_CiBa_10737,FlyQ,Cincinnati,Bali,15011,Boeing 737,38315.15719200001,1340
Pam_MeLo_11380,PamPangea,Melbourne,Londres,16900,Airbus A380,207242.1312,1326
Tab_LoNu_10737,TabarAir,Londres,Nueva York,5566,Boeing 737,14877.918,442
Mol_CiCa_11320,MoldaviAir,Cincinnati,Cádiz,6624,Airbus A320,17291.2896,600
Fly_BaNu_11320,FlyQ,Barcelona,Nueva York,6170,Airbus A320,17555.72312,567
Mol_PaLo_11320,MoldaviAir,París,Londres,344,Airbus A320,915.2464,44
Mol_LoMe_10747,MoldaviAir,Londres,Melbourne,16900,Boeing 747,202348.9728,1326
Tab_GiLo_10737,TabarAir,Ginebra,Los Angeles,9103,Boeing 737,23668.7103,711
Fly_NuRo_11320,FlyQ,Nueva York,Roma,6877,Airbus A320,18490.272424,618
Fly_NuCi_10737,FlyQ,Nueva York,Cincinnati,911,Boeing 737,2390.8284,89
Fly_BaRo_11320,FlyQ,Barcelona,Roma,859,Airbus A320,2371.699,82
Fly_CiNu_10747,FlyQ,Cincinnati,Nueva York,911,Boeing 747,10585.2734,80
Fly_CiRo_11320,FlyQ,Cincinnati,Roma,7480,Airbus A320,20892.59744,662
Air_LoBa_10747,Airnar,Los Angeles,Bali,12845,Boeing 747,149525.0484,1056
Tab_CiGi_10747,TabarAir,Cincinnati,Ginebra,6969,Boeing 747,77261.12160000001,484
Tab_GiLo_11380,TabarAir,Ginebra,Los Angeles,9103,Airbus A380,115753.748,626
Air_GiBa_10747,Airnar,Ginebra,Bali,12383,Boeing 747,137282.8912,845
Fly_BaBa_11380,FlyQ,Bali,Barcelona,13058,Airbus A380,164837.92416,1070
Pam_NuGi_10737,PamPangea,Nueva York,Ginebra,6206,Boeing 737,15532.9974,491
Air_PaCi_10737,Airnar,París,Cincinnati,6370,Boeing 737,15633.891,503
Air_BaGi_10737,Airnar,Bali,Ginebra,12383,Boeing 737,34423.74936000001,1140
Pam_LoBa_10747,PamPangea,Londres,Bali,12553,Boeing 747,144520.1784,856
Air_BaCa_10737,Airnar,Bali,Cádiz,12798,Boeing 737,35253.98510400001,1171
Pam_NuLo_11320,PamPangea,Nueva York,Londres,5566,Airbus A320,15255.96072,523
Air_LoCi_11320,Airnar,Los Angeles,Cincinnati,3073,Airbus A320,8330.2884,242
Fly_NuRo_10747,FlyQ,Nueva York,Roma,6877,Boeing 747,80639.70200000002,478
Fly_GiBa_10747,FlyQ,Ginebra,Bali,12383,Boeing 747,137282.8912,845
Tab_GiRo_11380,TabarAir,Ginebra,Roma,698,Airbus A380,8633.7016,66
Tab_LoGi_10747,TabarAir,Londres,Ginebra,739,Boeing 747,7877.74,69
Air_GiBa_11380,Airnar,Ginebra,Bali,12383,Airbus A380,147441.9044,845
Tab_RoLo_10737,TabarAir,Roma,Londres,1433,Boeing 737,3517.0119,128
Air_GiCi_11380,Airnar,Ginebra,Cincinnati,6969,Airbus A380,83784.1056,484
Fly_NuRo_10747,FlyQ,Nueva York,Roma,6877,Boeing 747,74041.9082,478
Mol_BaCi_11380,MoldaviAir,Bali,Cincinnati,15011,Airbus A380,196710.388576,1200
Pam_LoPa_10747,PamPangea,Londres,París,344,Boeing 747,3887.0624,42
Tab_LoNu_10747,TabarAir,Los Angeles,Nueva York,3944,Boeing 747,43304.3312,282
Pam_BaPa_11380,PamPangea,Bali,París,11980,Airbus A380,150952.792,818
Mol_LoBa_10747,MoldaviAir,Londres,Bali,12553,Boeing 747,139167.5792,856
Air_CiBa_10737,Airnar,Cincinnati,Bali,15011,Boeing 737,40211.94715200001,1340
Fly_NuGi_11380,FlyQ,Nueva York,Ginebra,6206,Airbus A380,73176.1872,433
Air_CaLo_11380,Airnar,Cádiz,Los Angeles,9373,Airbus A380,111602.4364,644
Air_BaCa_10747,Airnar,Bali,Cádiz,12798,Boeing 747,141883.7472,1053
Fly_RoBa_11380,FlyQ,Roma,Barcelona,859,Airbus A380,9930.04,77
Fly_RoBa_11380,FlyQ,Roma,Bali,12738,Airbus A380,148723.7928,869
Air_BaGi_10747,Airnar,Bali,Ginebra,12383,Boeing 747,132002.78,845
Fly_RoNu_10737,FlyQ,Roma,Nueva York,6877,Boeing 737,16878.2211,542
Mol_MeCi_10737,MoldaviAir,Melbourne,Cincinnati,15262,Boeing 737,39341.52892800001,1359
Air_GiLo_11320,Airnar,Ginebra,Los Angeles,9103,Airbus A320,24950.59476,779
Tab_CiLo_11320,TabarAir,Cincinnati,Los Angeles,3073,Airbus A320,8253.1561,242
Pam_GiMe_10737,PamPangea,Ginebra,Melbourne,16674,Boeing 737,45509.615424,1466
Air_CaGi_11380,Airnar,Cádiz,Ginebra,1725,Airbus A380,20938.05,135
Air_PaCa_11320,Airnar,París,Cádiz,1447,Airbus A320,3922.5276,124
Pam_GiBa_10747,PamPangea,Ginebra,Bali,12383,Boeing 747,138602.919,845
Mol_CiMe_11380,MoldaviAir,Cincinnati,Melbourne,15262,Airbus A380,190825.303552,1217
Fly_BaGi_10737,FlyQ,Bali,Ginebra,12383,Boeing 737,32546.090304,1140
Tab_GiLo_10747,TabarAir,Ginebra,Los Angeles,9103,Boeing 747,106741.778,626
Mol_MeLo_10747,MoldaviAir,Melbourne,Londres,16900,Boeing 747,194854.5664,1326
Mol_LoMe_10737,MoldaviAir,Londres,Melbourne,16900,Boeing 737,43563.87360000001,1483
Fly_BaGi_10737,FlyQ,Barcelona,Ginebra,660,Boeing 737,1716.066,70
Mol_MeLo_10737,MoldaviAir,Melbourne,Londres,16900,Boeing 737,43563.87360000001,1483
Pam_GiLo_11320,PamPangea,Ginebra,Londres,739,Airbus A320,1966.1834,73
Tab_LoNu_10737,TabarAir,Londres,Nueva York,5566,Boeing 737,14472.1566,442
Air_GiPa_10747,Airnar,Ginebra,París,411,Boeing 747,4425.0726,47
Air_CaGi_11320,Airnar,Cádiz,Ginebra,1725,Airbus A320,4632.8325,145
Pam_GiMe_10747,PamPangea,Ginebra,Melbourne,16674,Boeing 747,194097.36528,1311
Pam_BaGi_10737,PamPangea,Bali,Ginebra,12383,Boeing 737,31294.3176,1140
Pam_LoPa_11380,PamPangea,Londres,París,344,Airbus A380,4175.472000000001,42
Tab_CiLo_11320,TabarAir,Cincinnati,Londres,6284,Airbus A320,16731.828672,575
Fly_BaCi_10737,FlyQ,Barcelona,Cincinnati,6763,Boeing 737,16762.7718,533
Tab_LoLo_10747,TabarAir,Londres,Los Angeles,8785,Boeing 747,94584.581,605
Mol_MeLo_10737,MoldaviAir,Melbourne,Londres,16900,Boeing 737,42709.68,1483
Air_GiPa_11380,Airnar,Ginebra,París,411,Airbus A380,4893.6948,47
Fly_BaNu_10747,FlyQ,Barcelona,Nueva York,6170,Boeing 747,66429.92199999999,431
Tab_NuGi_11320,TabarAir,Nueva York,Ginebra,6206,Airbus A320,16200.1424,569
Mol_CaCi_11380,MoldaviAir,Cádiz,Cincinnati,6624,Airbus A380,83465.04960000001,461
Tab_LoCi_10737,TabarAir,Los Angeles,Cincinnati,3073,Boeing 737,7840.759500000001,253
Pam_NuLo_11380,PamPangea,Nueva York,Londres,5566,Airbus A380,68203.53760000001,391
Mol_LoMe_11380,MoldaviAir,Londres,Melbourne,16900,Airbus A380,213337.488,1326
Fly_RoCi_10737,FlyQ,Roma,Cincinnati,7480,Boeing 737,18358.164,588
Air_LoBa_11380,Airnar,Los Angeles,Bali,12845,Airbus A380,155912.61,876
Fly_BaGi_11320,FlyQ,Barcelona,Ginebra,660,Airbus A320,1805.694,67
Tab_LoLo_11320,TabarAir,Los Angeles,Londres,8785,Airbus A320,24078.9822,756
Pam_GiNu_11380,PamPangea,Ginebra,Nueva York,6206,Airbus A380,76763.2552,433
Pam_MeBa_10737,PamPangea,Melbourne,Bali,2779,Boeing 737,7158.148200000001,231
Air_BaGi_10737,Airnar,Bali,Ginebra,12383,Boeing 737,31607.26077600001,1140
Fly_BaRo_10747,FlyQ,Barcelona,Roma,859,Boeing 747,9797.9258,77
Tab_LoLo_10747,TabarAir,Londres,Los Angeles,8785,Boeing 747,93648.1,605
Fly_BaRo_10737,FlyQ,Bali,Roma,12738,Boeing 737,32835.303072,1167
Pam_GiBa_10737,PamPangea,Ginebra,Bali,12383,Boeing 737,31294.3176,1140
Mol_MeLo_10737,MoldaviAir,Melbourne,Londres,16900,Boeing 737,46126.4544,1483
Tab_LoRo_11380,TabarAir,Los Angeles,Roma,10077,Airbus A380,119984.8236,691
Mol_MeCa_11380,MoldaviAir,Melbourne,Cádiz,20029,Airbus A380,260060.3815680001,1535
Air_CaPa_11320,Airnar,Cádiz,París,1447,Airbus A320,3740.9291,124
Fly_RoNu_11320,FlyQ,Roma,Nueva York,6877,Airbus A320,19387.858464,618
Mol_CaCi_11320,MoldaviAir,Cádiz,Cincinnati,6624,Airbus A320,17982.941184,600
Tab_LoCi_11320,TabarAir,Los Angeles,Cincinnati,3073,Airbus A320,8176.0238,242
Pam_BaNu_11380,PamPangea,Bali,Nueva York,16589,Airbus A380,219383.55296,1305
Air_GiPa_10747,Airnar,Ginebra,París,411,Boeing 747,4425.0726,47
Mol_BaMe_11320,MoldaviAir,Bali,Melbourne,2779,Airbus A320,7114.795799999999,221
Pam_GiNu_10737,PamPangea,Ginebra,Nueva York,6206,Boeing 737,15532.9974,491
Fly_BaBa_11380,FlyQ,Barcelona,Bali,13058,Airbus A380,156988.4992,1070
Pam_BaNu_10737,PamPangea,Bali,Nueva York,16589,Boeing 737,43181.43242400001,1459
Air_BaPa_10737,Airnar,Bali,París,11980,Boeing 737,33303.44160000001,1029
Tab_GiCi_11380,TabarAir,Ginebra,Cincinnati,6969,Airbus A380,85395.33840000001,484
Fly_NuGi_11380,FlyQ,Nueva York,Ginebra,6206,Airbus A380,76045.8416,433
Tab_GiRo_10737,TabarAir,Ginebra,Roma,698,Boeing 737,1713.1014,73
Air_PaGi_11380,Airnar,París,Ginebra,411,Airbus A380,5131.2528,47
Pam_BaNu_10737,PamPangea,Bali,Nueva York,16589,Boeing 737,45277.61846400001,1459
Mol_MeLo_10737,MoldaviAir,Melbourne,Londres,16900,Boeing 737,46980.64800000001,1483
Pam_BaGi_10747,PamPangea,Bali,Ginebra,12383,Boeing 747,145203.058,845
Mol_PaMe_10737,MoldaviAir,París,Melbourne,16925,Boeing 737,45766.96020000001,1485
Air_GiLo_10737,Airnar,Ginebra,Los Angeles,9103,Boeing 737,23889.9132,711
Fly_GiNu_11320,FlyQ,Ginebra,Nueva York,6206,Airbus A320,16848.148096,569
Air_CiPa_11320,Airnar,Cincinnati,París,6370,Airbus A320,17293.37792,581
Mol_MeCi_11380,MoldaviAir,Melbourne,Cincinnati,15262,Airbus A380,183485.8688,1217
